"","CaseID","StandID","Year","abgCMgha","Belowground_Live","Standing_Dead","Belowground_Dead","Forest_Down_Dead_Wood","Age","Tpa","BA","SDI","TopHt"
"112","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2063,12.5786905288696,2.87796449661255,0.230644941329956,0.0752403363585472,0.776832342147827,56,55.2686614990234,42.0493583679199,68,65
"113","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2073,13.6948089599609,3.09926080703735,0.334858775138855,0.108629569411278,0.759275734424591,66,53.6026649475098,44.7685966491699,71,67
"114","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2083,14.7328548431396,3.30556654930115,0.457518309354782,0.148085713386536,0.776200771331787,76,51.9777870178223,47.2191047668457,74,70
"115","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2093,15.6673316955566,3.48936605453491,0.575265526771545,0.191331967711449,0.847934305667877,86,50.3934631347656,49.2970542907715,77,72
"116","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2103,16.5288963317871,3.65758848190308,0.685552000999451,0.235850021243095,0.948432564735413,96,48.8494720458984,51.1147193908691,79,74
"117","5566c3de-2246-46a6-bd2e-61e9703c7220","122556643010661",2113,17.3364410400391,3.81305551528931,0.792136251926422,0.280747294425964,1.06263375282288,106,47.3453102111816,52.7035865783691,80,76
"118","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2006,7.0552830696106,1.42072975635529,0,0,4.66499996185303,0,64.3666305541992,21.2842578887939,37,56
"119","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2016,8.7762393951416,1.77143919467926,0.029090927913785,0.00594583665952086,2.35073232650757,10,62.5539932250977,26.0687160491943,45,60
"120","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2023,10.0532169342041,2.0415141582489,0.0483626201748848,0.0122914239764214,1.78357315063477,17,61.3019104003906,29.6540622711182,50,63
"121","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2033,12.0588893890381,2.44669914245605,0.093786709010601,0.0248952303081751,1.28999996185303,27,59.5434684753418,34.8324394226074,58,67
"122","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2043,14.1809234619141,2.85805439949036,0.151652693748474,0.043176643550396,1.08448123931885,37,57.8176612854004,39.8547554016113,65,70
"123","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2053,16.2815971374512,3.26686358451843,0.238613128662109,0.0676559880375862,0.976254105567932,47,56.1257095336914,44.635799407959,71,74
"124","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2063,18.3462543487549,3.67478632926941,0.350534856319427,0.0981630682945251,0.92859822511673,57,54.4682312011719,49.2277603149414,77,77
"125","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2073,20.3272838592529,4.06432580947876,0.48304408788681,0.1357481777668,0.967593669891357,67,52.8453826904297,53.45458984375,82,79
"126","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2083,22.2171993255615,4.43697786331177,0.646918058395386,0.182312801480293,1.03549027442932,77,51.2573318481445,57.3563537597656,87,82
"127","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2093,23.9590091705322,4.78373956680298,0.845108032226562,0.239427596330643,1.17279195785522,87,49.704231262207,60.8338394165039,91,84
"128","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2103,25.5048885345459,5.10471677780151,1.064173579216,0.304310172796249,1.3793283700943,97,48.185905456543,63.9194030761719,94,86
"129","5cef8d8f-1efd-451c-b7a0-119ba9858dab","74374088010538",2113,26.9840354919434,5.40424299240112,1.27449285984039,0.371542870998383,1.58893728256226,107,46.7023582458496,66.6873321533203,97,87
"130","673a9f03-745d-43b9-b47e-2fcb2acb3581","374002670489998",2017,11.4700899124146,2.49949097633362,0,0,4.66500043869019,0,263.663421630859,35.7293739318848,62,51
"131","673a9f03-745d-43b9-b47e-2fcb2acb3581","374002670489998",2023,13.1666917800903,2.92081570625305,0.0180346481502056,0.00428948644548655,3.03951406478882,6,259.20849609375,43.504035949707,79,55
"132","673a9f03-745d-43b9-b47e-2fcb2acb3581","374002670489998",2033,16.6185340881348,3.79016447067261,0.0577213168144226,0.0172473546117544,2.01326560974121,16,251.895721435547,58.8830604553223,109,62
"133","673a9f03-745d-43b9-b47e-2fcb2acb3581","374002670489998",2043,20.444766998291,4.6192421913147,0.11566074192524,0.0432951971888542,1.84616243839264,26,244.71028137207,72.1318435668945,132,68
"134","673a9f03-745d-43b9-b47e-2fcb2acb3581","374002670489998",2053,24.8217697143555,5.48942470550537,0.205894559621811,0.0780371949076653,1.85930001735687,36,237.673202514648,85.3231506347656,154,73
"135","673a9f03-745d-43b9-b47e-2fcb2acb3581","374002670489998",2063,30.0458011627197,6.39149808883667,0.310048788785934,0.121699079871178,1.86003351211548,46,230.78776550293,98.5031890869141,175,78
"136","673a9f03-745d-43b9-b47e-2fcb2acb3581","374002670489998",2073,35.3953704833984,7.33474588394165,0.520449221134186,0.174554347991943,1.86326932907104,56,224.05549621582,111.906318664551,195,83
"137","673a9f03-745d-43b9-b47e-2fcb2acb3581","374002670489998",2083,40.836799621582,8.30904865264893,0.7720627784729,0.238830715417862,1.9156311750412,66,217.474029541016,125.44783782959,214,86
