"PLT_CN","SHORT","PLOT","SUBP","INVYR","TREE","SPCD","DIA","HT","TPA_UNADJ","agb_gm2","topSICOND","topSTDAGE","gesp","H_assigned","b1","b2","b3","b4","b5","calc_age","calcAgeCut","ageBin","ageBinAdj"
"53085116010538","0023200305050901702963",2963,2,2003,1,531,1.4,NA,74.965282,31.3083971514037,65,85,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,2,"(0,10]",10,10
"53085116010538","0023200305050901702963",2963,2,2003,2,531,1.4,NA,74.965282,31.3083971514037,65,85,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,2,"(0,10]",10,10
"53085116010538","0023200305050901702963",2963,2,2003,3,531,4.8,NA,74.965282,670.384337898467,65,85,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,2,"(0,10]",10,10
"53085116010538","0023200305050901702963",2963,2,2003,4,531,5.8,38,6.018046,81.480919031035,65,85,"FAGR",38,29.73,0.3631,-0.0127,16.7616,-0.6804,25,"(10,25]",25,25
"53085116010538","0023200305050901702963",2963,2,2003,5,371,6.1,48,6.018046,115.550942716595,65,85,"BEAL",48,2.2835,0.9794,-0.0054,0.5819,-0.0281,26,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,2,2003,7,371,12.1,58,6.018046,731.727797895444,65,85,"BEAL",58,2.2835,0.9794,-0.0054,0.5819,-0.0281,40,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,1,2003,12,318,16.7,76,6.018046,1762.20186436648,65,85,"ACSA",76,3.3721,0.8407,-0.015,2.6208,-0.2661,67,"(50,75]",75,75
"53085116010538","0023200305050901702963",2963,1,2003,18,318,14.4,78,6.018046,1232.42434878007,65,85,"ACSA",78,3.3721,0.8407,-0.015,2.6208,-0.2661,70,"(50,75]",75,75
"53085116010538","0023200305050901702963",2963,2,2003,6,371,12.1,61,6.018046,731.727797895444,65,85,"BEAL",61,2.2835,0.9794,-0.0054,0.5819,-0.0281,44,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,2,2003,8,531,6.5,39,6.018046,125.990756790857,65,85,"FAGR",39,29.73,0.3631,-0.0127,16.7616,-0.6804,26,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,2,2003,9,531,8,58,6.018046,265.058004814441,65,85,"FAGR",58,29.73,0.3631,-0.0127,16.7616,-0.6804,43,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,2,2003,10,531,9.2,57,6.018046,362.89797221861,65,85,"FAGR",57,29.73,0.3631,-0.0127,16.7616,-0.6804,42,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,1,316,7.2,62,6.018046,170.814365617494,65,85,"ACRU",62,2.9435,0.9132,-0.0141,1.658,-0.1095,47,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,2,316,5.4,51,6.018046,59.1362825689088,65,85,"ACRU",51,2.9435,0.9132,-0.0141,1.658,-0.1095,36,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,3,316,12,76,6.018046,650.890949749419,65,85,"ACRU",76,2.9435,0.9132,-0.0141,1.658,-0.1095,63,"(50,75]",75,75
"53085116010538","0023200305050901702963",2963,3,2003,4,531,5.4,44,6.018046,60.8999011504377,65,85,"FAGR",44,29.73,0.3631,-0.0127,16.7616,-0.6804,30,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,5,371,5.4,46,6.018046,77.730675932793,65,85,"BEAL",46,2.2835,0.9794,-0.0054,0.5819,-0.0281,24,"(10,25]",25,25
"53085116010538","0023200305050901702963",2963,3,2003,6,371,9.9,60,6.018046,452.37963389405,65,85,"BEAL",60,2.2835,0.9794,-0.0054,0.5819,-0.0281,43,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,7,316,7.9,65,6.018046,229.058400500781,65,85,"ACRU",65,2.9435,0.9132,-0.0141,1.658,-0.1095,50,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,8,316,10.4,65,6.018046,454.120292728622,65,85,"ACRU",65,2.9435,0.9132,-0.0141,1.658,-0.1095,50,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,9,371,9.9,60,6.018046,429.411780402514,65,85,"BEAL",60,2.2835,0.9794,-0.0054,0.5819,-0.0281,43,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,10,531,9.5,62,6.018046,427.556336323815,65,85,"FAGR",62,29.73,0.3631,-0.0127,16.7616,-0.6804,47,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,11,371,6.8,58,6.018046,170.293790893004,65,85,"BEAL",58,2.2835,0.9794,-0.0054,0.5819,-0.0281,40,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,13,371,11.9,64,6.018046,689.142465579044,65,85,"BEAL",64,2.2835,0.9794,-0.0054,0.5819,-0.0281,49,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,3,2003,14,541,9.5,67,6.018046,454.257071788757,65,85,"FRAM",67,1.5768,0.9978,-0.0156,0.6705,0.0182,53,"(50,75]",75,75
"53085116010538","0023200305050901702963",2963,4,2003,2,371,8.7,64,6.018046,319.347160890185,65,85,"BEAL",64,2.2835,0.9794,-0.0054,0.5819,-0.0281,49,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,4,2003,3,531,5.7,42,6.018046,82.762109066166,65,85,"FAGR",42,29.73,0.3631,-0.0127,16.7616,-0.6804,28,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,4,2003,4,318,5.8,43,6.018046,107.231896145054,65,85,"ACSA",43,3.3721,0.8407,-0.015,2.6208,-0.2661,26,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,4,2003,5,541,8.4,61,6.018046,335.68021007163,65,85,"FRAM",61,1.5768,0.9978,-0.0156,0.6705,0.0182,44,"(25,50]",50,50
"53085116010538","0023200305050901702963",2963,4,2003,6,316,7.9,57,6.018046,214.137338657858,65,85,"ACRU",57,2.9435,0.9132,-0.0141,1.658,-0.1095,42,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,1,2002,2,12,5.8,35,6.018046,48.2564802020541,62,80,"ABBA",35,2.077,0.9303,-0.0285,2.8937,-0.1414,27,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,1,2002,1,12,8.7,48,6.018046,163.61502593221,62,80,"ABBA",48,2.077,0.9303,-0.0285,2.8937,-0.1414,37,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,1,2002,3,97,5.2,30,6.018046,41.133516515019,62,80,"PIRU",30,1.3307,1.0442,-0.0496,3.5829,0.0945,32,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,1,2002,4,371,7.3,41,6.018046,197.348614249358,62,80,"BEAL",41,2.2835,0.9794,-0.0054,0.5819,-0.0281,21,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,1,2002,5,12,7,35,6.018046,89.0608759821882,62,80,"ABBA",35,2.077,0.9303,-0.0285,2.8937,-0.1414,27,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,1,2002,6,371,7.4,44,6.018046,212.564418589214,62,80,"BEAL",44,2.2835,0.9794,-0.0054,0.5819,-0.0281,24,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,1,2002,7,371,14.3,75,6.018046,1083.99404201883,62,80,"BEAL",75,2.2835,0.9794,-0.0054,0.5819,-0.0281,79,"(75,100]",100,100
"55877717010538","0033200206010200700781",781,1,2002,9,371,5.6,33,6.018046,85.5043087845466,62,80,"BEAL",33,2.2835,0.9794,-0.0054,0.5819,-0.0281,14,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,1,2002,10,371,16.6,80,6.018046,1526.66048339499,62,80,"BEAL",80,2.2835,0.9794,-0.0054,0.5819,-0.0281,92,"(75,100]",100,100
"55877717010538","0033200206010200700781",781,1,2002,11,371,16.5,78,6.018046,1509.25840362641,62,80,"BEAL",78,2.2835,0.9794,-0.0054,0.5819,-0.0281,86,"(75,100]",100,100
"55877717010538","0033200206010200700781",781,1,2002,12,371,8,44,6.018046,245.513304029946,62,80,"BEAL",44,2.2835,0.9794,-0.0054,0.5819,-0.0281,24,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,1,2002,13,12,1.4,NA,74.965282,16.9374932483289,62,80,"ABBA",4,2.077,0.9303,-0.0285,2.8937,-0.1414,5,"(0,10]",10,10
"55877717010538","0033200206010200700781",781,2,2002,1,318,12.1,71,6.018046,792.404790243419,62,80,"ACSA",71,3.3721,0.8407,-0.015,2.6208,-0.2661,64,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,2,2002,2,316,6.8,63,6.018046,145.018406610133,62,80,"ACRU",63,2.9435,0.9132,-0.0141,1.658,-0.1095,51,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,2,2002,3,371,7,36,6.018046,168.282887243206,62,80,"BEAL",36,2.2835,0.9794,-0.0054,0.5819,-0.0281,16,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,2,2002,5,318,5.7,36,6.018046,103.849629568279,62,80,"ACSA",36,3.3721,0.8407,-0.015,2.6208,-0.2661,22,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,2,2002,6,318,6,35,6.018046,122.817676321554,62,80,"ACSA",35,3.3721,0.8407,-0.015,2.6208,-0.2661,21,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,3,2002,1,375,7.7,50,6.018046,206.21045330628,62,80,"BEPA",50,1.7902,0.9522,-0.0173,1.1668,-0.1206,32,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,2,97,7.4,50,6.018046,128.126164353157,62,80,"PIRU",50,1.3307,1.0442,-0.0496,3.5829,0.0945,43,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,4,375,9.5,62,6.018046,365.043330488563,62,80,"BEPA",62,1.7902,0.9522,-0.0173,1.1668,-0.1206,50,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,5,371,6.2,35,6.018046,119.148962652043,62,80,"BEAL",35,2.2835,0.9794,-0.0054,0.5819,-0.0281,15,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,3,2002,6,375,9.9,70,6.018046,407.790508852477,62,80,"BEPA",70,1.7902,0.9522,-0.0173,1.1668,-0.1206,68,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,3,2002,7,12,11.4,78,6.018046,336.980203382693,62,80,"ABBA",78,2.077,0.9303,-0.0285,2.8937,-0.1414,73,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,3,2002,8,97,5.9,28,6.018046,56.3786333516067,62,80,"PIRU",28,1.3307,1.0442,-0.0496,3.5829,0.0945,31,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,9,375,6.3,45,6.018046,118.441031050089,62,80,"BEPA",45,1.7902,0.9522,-0.0173,1.1668,-0.1206,27,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,10,97,8.9,40,6.018046,184.984924745297,62,80,"PIRU",40,1.3307,1.0442,-0.0496,3.5829,0.0945,37,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,11,375,9.6,62,6.018046,385.189410978066,62,80,"BEPA",62,1.7902,0.9522,-0.0173,1.1668,-0.1206,50,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,12,375,9.9,66,6.018046,421.291225895663,62,80,"BEPA",66,1.7902,0.9522,-0.0173,1.1668,-0.1206,58,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,3,2002,13,371,10.4,64,6.018046,520.184017562265,62,80,"BEAL",64,2.2835,0.9794,-0.0054,0.5819,-0.0281,54,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,3,2002,15,375,11.2,72,6.018046,546.532660403775,62,80,"BEPA",72,1.7902,0.9522,-0.0173,1.1668,-0.1206,73,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,3,2002,16,371,5.1,34,6.018046,59.2293114325687,62,80,"BEAL",34,2.2835,0.9794,-0.0054,0.5819,-0.0281,14,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,3,2002,17,12,7.4,38,6.018046,96.4681093701275,62,80,"ABBA",38,2.077,0.9303,-0.0285,2.8937,-0.1414,29,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,18,375,8.2,61,6.018046,252.90468724649,62,80,"BEPA",61,1.7902,0.9522,-0.0173,1.1668,-0.1206,49,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,22,97,5.1,28,6.018046,39.8049864199285,62,80,"PIRU",28,1.3307,1.0442,-0.0496,3.5829,0.0945,31,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,19,375,11.1,59,6.018046,537.473103645801,62,80,"BEPA",59,1.7902,0.9522,-0.0173,1.1668,-0.1206,45,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,20,12,5.7,27,6.018046,48.6832840768196,62,80,"ABBA",27,2.077,0.9303,-0.0285,2.8937,-0.1414,21,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,3,2002,21,375,12.9,64,6.018046,764.427970956533,62,80,"BEPA",64,1.7902,0.9522,-0.0173,1.1668,-0.1206,54,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,3,2002,23,97,5.6,36,6.018046,57.8733103152515,62,80,"PIRU",36,1.3307,1.0442,-0.0496,3.5829,0.0945,35,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,3,2002,24,12,5.3,28,6.018046,36.6295882559748,62,80,"ABBA",28,2.077,0.9303,-0.0285,2.8937,-0.1414,22,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,4,2002,1,318,6,44,6.018046,114.142712525688,62,80,"ACSA",44,3.3721,0.8407,-0.015,2.6208,-0.2661,29,"(25,50]",50,50
"55877717010538","0033200206010200700781",781,4,2002,2,318,13.1,71,6.018046,970.136241349256,62,80,"ACSA",71,3.3721,0.8407,-0.015,2.6208,-0.2661,64,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,4,2002,3,318,8.6,70,6.018046,353.259492301125,62,80,"ACSA",70,3.3721,0.8407,-0.015,2.6208,-0.2661,62,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,4,2002,4,318,13.2,65,6.018046,996.761852748799,62,80,"ACSA",65,3.3721,0.8407,-0.015,2.6208,-0.2661,54,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,4,2002,6,316,5.4,26,6.018046,20.980936227594,62,80,"ACRU",26,2.9435,0.9132,-0.0141,1.658,-0.1095,18,"(10,25]",25,25
"55877717010538","0033200206010200700781",781,4,2002,7,97,12,71,6.018046,412.200635233289,62,80,"PIRU",71,1.3307,1.0442,-0.0496,3.5829,0.0945,56,"(50,75]",75,75
"55877717010538","0033200206010200700781",781,4,2002,9,318,9,60,6.018046,391.031900983788,62,80,"ACSA",60,3.3721,0.8407,-0.015,2.6208,-0.2661,47,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,1,2002,1,316,10.6,73,6.018046,485.848728462502,49,97,"ACRU",73,2.9435,0.9132,-0.0141,1.658,-0.1095,92,"(75,100]",100,100
"55883728010538","0033200206010200900904",904,1,2002,2,316,5.9,55,6.018046,82.7798411840341,49,97,"ACRU",55,2.9435,0.9132,-0.0141,1.658,-0.1095,58,"(50,75]",75,75
"55883728010538","0033200206010200900904",904,1,2002,3,541,6.5,67,6.018046,170.95446742613,49,97,"FRAM",67,1.5768,0.9978,-0.0156,0.6705,0.0182,114,"(100,125]",125,125
"55883728010538","0033200206010200900904",904,1,2002,4,97,10.3,67,6.018046,283.734394383743,49,97,"PIRU",67,1.3307,1.0442,-0.0496,3.5829,0.0945,72,"(50,75]",75,75
"55883728010538","0033200206010200900904",904,1,2002,5,261,10.8,68,6.018046,326.171067768589,49,97,"TSCA",68,2.1493,0.9979,-0.0175,1.4086,-0.0008,76,"(75,100]",100,100
"55883728010538","0033200206010200900904",904,1,2002,6,316,12.2,68,6.018046,680.911479262664,49,97,"ACRU",68,2.9435,0.9132,-0.0141,1.658,-0.1095,81,"(75,100]",100,100
"55883728010538","0033200206010200900904",904,1,2002,7,316,14,78,6.018046,933.243670298025,49,97,"ACRU",78,2.9435,0.9132,-0.0141,1.658,-0.1095,106,"(100,125]",125,125
"55883728010538","0033200206010200900904",904,1,2002,12,541,10.4,87,6.018046,575.544265597341,49,97,"FRAM",87,1.5768,0.9978,-0.0156,0.6705,0.0182,257,"(175,285]",175,175
"55883728010538","0033200206010200900904",904,1,2002,13,261,10,40,6.018046,238.687779621922,49,97,"TSCA",40,2.1493,0.9979,-0.0175,1.4086,-0.0008,40,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,1,2002,14,531,1.6,NA,74.965282,44.1172455517543,49,97,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,5,"(0,10]",10,10
"55883728010538","0033200206010200900904",904,2,2002,1,97,5.5,21,6.018046,47.6172281792647,49,97,"PIRU",21,1.3307,1.0442,-0.0496,3.5829,0.0945,30,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,2,2002,3,375,8.7,66,6.018046,299.179260614133,49,97,"BEPA",66,1.7902,0.9522,-0.0173,1.1668,-0.1206,120,"(100,125]",125,125
"55883728010538","0033200206010200900904",904,2,2002,6,371,6.1,44,6.018046,115.550942716595,49,97,"BEAL",44,2.2835,0.9794,-0.0054,0.5819,-0.0281,40,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,2,2002,9,316,12.8,83,6.018046,775.936838552049,49,97,"ACRU",83,2.9435,0.9132,-0.0141,1.658,-0.1095,122,"(100,125]",125,125
"55883728010538","0033200206010200900904",904,2,2002,10,316,6,52,6.018046,93.022381399817,49,97,"ACRU",52,2.9435,0.9132,-0.0141,1.658,-0.1095,54,"(50,75]",75,75
"55883728010538","0033200206010200900904",904,2,2002,11,316,7,57,6.018046,149.036939727589,49,97,"ACRU",57,2.9435,0.9132,-0.0141,1.658,-0.1095,61,"(50,75]",75,75
"55883728010538","0033200206010200900904",904,2,2002,12,316,10.1,78,6.018046,422.790586814971,49,97,"ACRU",78,2.9435,0.9132,-0.0141,1.658,-0.1095,106,"(100,125]",125,125
"55883728010538","0033200206010200900904",904,2,2002,13,316,13.1,83,6.018046,802.43560675939,49,97,"ACRU",83,2.9435,0.9132,-0.0141,1.658,-0.1095,122,"(100,125]",125,125
"55883728010538","0033200206010200900904",904,2,2002,14,375,9,81,6.018046,318.518591797656,49,97,"BEPA",81,1.7902,0.9522,-0.0173,1.1668,-0.1206,230,"(175,285]",175,145
"55883728010538","0033200206010200900904",904,2,2002,15,371,5.3,42,6.018046,71.3821042140127,49,97,"BEAL",42,2.2835,0.9794,-0.0054,0.5819,-0.0281,36,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,2,2002,16,97,6,36,6.018046,60.6194654938868,49,97,"PIRU",36,1.3307,1.0442,-0.0496,3.5829,0.0945,40,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,2,2002,17,375,7.3,70,6.018046,182.40582300728,49,97,"BEPA",70,1.7902,0.9522,-0.0173,1.1668,-0.1206,170,"(125,175]",175,145
"55883728010538","0033200206010200900904",904,2,2002,18,371,4.8,NA,74.965282,777.531611947151,49,97,"BEAL",4,2.2835,0.9794,-0.0054,0.5819,-0.0281,1,"(0,10]",10,10
"55883728010538","0033200206010200900904",904,2,2002,19,371,4.9,NA,74.965282,816.613937463664,49,97,"BEAL",4,2.2835,0.9794,-0.0054,0.5819,-0.0281,1,"(0,10]",10,10
"55883728010538","0033200206010200900904",904,3,2002,2,375,10.8,65,6.018046,502.99591308393,49,97,"BEPA",65,1.7902,0.9522,-0.0173,1.1668,-0.1206,112,"(100,125]",125,125
"55883728010538","0033200206010200900904",904,3,2002,4,316,8.7,67,6.018046,286.325170935214,49,97,"ACRU",67,2.9435,0.9132,-0.0141,1.658,-0.1095,79,"(75,100]",100,100
"55883728010538","0033200206010200900904",904,3,2002,5,261,10.8,43,6.018046,291.043793536458,49,97,"TSCA",43,2.1493,0.9979,-0.0175,1.4086,-0.0008,43,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,3,2002,6,371,6.4,49,6.018046,139.633413069987,49,97,"BEAL",49,2.2835,0.9794,-0.0054,0.5819,-0.0281,51,"(50,75]",75,75
"55883728010538","0033200206010200900904",904,3,2002,7,261,13.8,67,6.018046,555.787563205527,49,97,"TSCA",67,2.1493,0.9979,-0.0175,1.4086,-0.0008,75,"(50,75]",75,75
"55883728010538","0033200206010200900904",904,3,2002,8,316,12,72,6.018046,632.40280069553,49,97,"ACRU",72,2.9435,0.9132,-0.0141,1.658,-0.1095,90,"(75,100]",100,100
"55883728010538","0033200206010200900904",904,3,2002,9,316,14.9,77,6.018046,1076.14158326575,49,97,"ACRU",77,2.9435,0.9132,-0.0141,1.658,-0.1095,103,"(100,125]",125,125
"55883728010538","0033200206010200900904",904,3,2002,10,316,10,69,6.018046,407.996068671694,49,97,"ACRU",69,2.9435,0.9132,-0.0141,1.658,-0.1095,83,"(75,100]",100,100
"55883728010538","0033200206010200900904",904,3,2002,11,531,6,45,6.018046,92.6675285882267,49,97,"FAGR",45,29.73,0.3631,-0.0127,16.7616,-0.6804,44,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,3,2002,12,316,5,35,6.018046,37.4725532272145,49,97,"ACRU",35,2.9435,0.9132,-0.0141,1.658,-0.1095,33,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,4,2002,1,371,6.5,54,6.018046,134.80561194113,49,97,"BEAL",54,2.2835,0.9794,-0.0054,0.5819,-0.0281,63,"(50,75]",75,75
"55883728010538","0033200206010200900904",904,4,2002,5,261,7,30,6.018046,95.1163146392613,49,97,"TSCA",30,2.1493,0.9979,-0.0175,1.4086,-0.0008,30,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,4,2002,6,97,12.1,77,6.018046,443.228895143183,49,97,"PIRU",77,1.3307,1.0442,-0.0496,3.5829,0.0945,137,"(125,175]",175,175
"55883728010538","0033200206010200900904",904,4,2002,7,97,12.9,72,6.018046,517.753399377277,49,97,"PIRU",72,1.3307,1.0442,-0.0496,3.5829,0.0945,86,"(75,100]",100,100
"55883728010538","0033200206010200900904",904,4,2002,8,261,6.2,32,6.018046,71.8400053992602,49,97,"TSCA",32,2.1493,0.9979,-0.0175,1.4086,-0.0008,32,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,4,2002,10,261,8.2,38,6.018046,148.619900389428,49,97,"TSCA",38,2.1493,0.9979,-0.0175,1.4086,-0.0008,38,"(25,50]",50,50
"55883728010538","0033200206010200900904",904,4,2002,11,261,16.7,80,6.018046,898.421349640136,49,97,"TSCA",80,2.1493,0.9979,-0.0175,1.4086,-0.0008,100,"(75,100]",100,100
"55904575010538","0033200406030200900018",18,1,2004,1,318,10.2,75,6.018046,527.177895910118,83,85,"ACSA",75,3.3721,0.8407,-0.015,2.6208,-0.2661,42,"(25,50]",50,50
"55904575010538","0033200406030200900018",18,1,2004,2,531,16.6,90,6.018046,1709.90683496109,83,85,"FAGR",90,29.73,0.3631,-0.0127,16.7616,-0.6804,63,"(50,75]",75,75
"55904575010538","0033200406030200900018",18,1,2004,3,531,15.3,82,6.018046,1295.09309614113,83,85,"FAGR",82,29.73,0.3631,-0.0127,16.7616,-0.6804,53,"(50,75]",75,75
"55904575010538","0033200406030200900018",18,1,2004,4,318,5.5,46,6.018046,72.9483558515383,83,85,"ACSA",46,3.3721,0.8407,-0.015,2.6208,-0.2661,20,"(10,25]",25,25
"55904575010538","0033200406030200900018",18,1,2004,5,318,12.9,80,6.018046,954.801102716166,83,85,"ACSA",80,3.3721,0.8407,-0.015,2.6208,-0.2661,47,"(25,50]",50,50
"55904575010538","0033200406030200900018",18,1,2004,6,531,1.3,NA,74.965282,25.7972915071908,83,85,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,1,"(0,10]",10,10
"55904575010538","0033200406030200900018",18,2,2004,1,371,5.7,45,6.018046,94.1336997963517,83,85,"BEAL",45,2.2835,0.9794,-0.0054,0.5819,-0.0281,14,"(10,25]",25,25
"55904575010538","0033200406030200900018",18,2,2004,2,375,18.5,93,6.018046,1765.50798023896,83,85,"BEPA",93,1.7902,0.9522,-0.0173,1.1668,-0.1206,67,"(50,75]",75,75
"55904575010538","0033200406030200900018",18,2,2004,3,371,8.4,48,6.018046,287.275489148349,83,85,"BEAL",48,2.2835,0.9794,-0.0054,0.5819,-0.0281,16,"(10,25]",25,25
"55904575010538","0033200406030200900018",18,2,2004,4,375,5.9,35,6.018046,92.36629573683,83,85,"BEPA",35,1.7902,0.9522,-0.0173,1.1668,-0.1206,10,"(0,10]",10,10
"55904575010538","0033200406030200900018",18,2,2004,6,375,16.4,87,6.018046,1344.8998294121,83,85,"BEPA",87,1.7902,0.9522,-0.0173,1.1668,-0.1206,56,"(50,75]",75,75
"55904575010538","0033200406030200900018",18,2,2004,7,746,13.7,85,6.018046,758.331276525226,83,85,"POTR",85,5.2188,0.6855,-0.0301,50.0071,-0.8695,54,"(50,75]",75,75
"55904575010538","0033200406030200900018",18,2,2004,8,375,12.8,95,6.018046,753.349711600693,83,85,"BEPA",95,1.7902,0.9522,-0.0173,1.1668,-0.1206,71,"(50,75]",75,75
"55904575010538","0033200406030200900018",18,2,2004,9,371,5.9,45,6.018046,104.557049874382,83,85,"BEAL",45,2.2835,0.9794,-0.0054,0.5819,-0.0281,14,"(10,25]",25,25
"55904575010538","0033200406030200900018",18,3,2004,1,531,18.9,80,6.018046,2313.1989672291,83,85,"FAGR",80,29.73,0.3631,-0.0127,16.7616,-0.6804,51,"(50,75]",75,75
"55904575010538","0033200406030200900018",18,3,2004,3,531,10.9,78,6.018046,616.531409846948,83,85,"FAGR",78,29.73,0.3631,-0.0127,16.7616,-0.6804,49,"(25,50]",50,50
"55904575010538","0033200406030200900018",18,3,2004,4,531,20.7,95,6.018046,2836.24496129648,83,85,"FAGR",95,29.73,0.3631,-0.0127,16.7616,-0.6804,69,"(50,75]",75,75
"55904575010538","0033200406030200900018",18,3,2004,5,531,1.1,NA,74.965282,16.4459310924831,83,85,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,1,"(0,10]",10,10
"55904575010538","0033200406030200900018",18,3,2004,6,531,2.9,NA,74.965282,194.55912829694,83,85,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,1,"(0,10]",10,10
"55904575010538","0033200406030200900018",18,4,2004,1,318,7,55,6.018046,194.842720903628,83,85,"ACSA",55,3.3721,0.8407,-0.015,2.6208,-0.2661,26,"(25,50]",50,50
"55904575010538","0033200406030200900018",18,4,2004,2,531,7.6,58,6.018046,222.254036186241,83,85,"FAGR",58,29.73,0.3631,-0.0127,16.7616,-0.6804,31,"(25,50]",50,50
"55904575010538","0033200406030200900018",18,4,2004,3,531,10.6,70,6.018046,565.660843938484,83,85,"FAGR",70,29.73,0.3631,-0.0127,16.7616,-0.6804,41,"(25,50]",50,50
"55904575010538","0033200406030200900018",18,4,2004,4,531,13,74,6.018046,959.172919681953,83,85,"FAGR",74,29.73,0.3631,-0.0127,16.7616,-0.6804,45,"(25,50]",50,50
"55904575010538","0033200406030200900018",18,4,2004,5,318,8.7,62,6.018046,367.495379929214,83,85,"ACSA",62,3.3721,0.8407,-0.015,2.6208,-0.2661,31,"(25,50]",50,50
"55904575010538","0033200406030200900018",18,4,2004,7,318,5.9,44,6.018046,110.662869385213,83,85,"ACSA",44,3.3721,0.8407,-0.015,2.6208,-0.2661,18,"(10,25]",25,25
"55904575010538","0033200406030200900018",18,4,2004,8,531,1.1,NA,74.965282,16.4459310924831,83,85,"FAGR",4,29.73,0.3631,-0.0127,16.7616,-0.6804,1,"(0,10]",10,10
