5.0,7.0,9.0,11.0,15.0,17.0,19.0,21.0,23.0,25.0,27.0,29.0,Species
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,582
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,583
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,653
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,680
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,681
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,682
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,683
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,684
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,701
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,711
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,760
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,764
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,765
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,766
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,768
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,769
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,770
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,771
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,772
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,773
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,852
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,853
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,854
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,855
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,856
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,857
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,858
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,859
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,860
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,865
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,866
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,873
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,874
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,876
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,877
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,882
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,883
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,884
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,887
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,888
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,890
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,891
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,895
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,896
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,897
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,906
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,907
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,912
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,913
0.17,0.27,0.37,0.49,0.63,0.77,0.92,1.08,1.25,1.43,1.62,1.81,914
